A0KWK2,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0KWL8,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0KWL9,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0KX39,Quinolinate synthase A,CC - CATALYTIC ACTIVITY
A0KX43,Succinylglutamate desuccinylase,CC - CATALYTIC ACTIVITY
A0KX75,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0KXS9,Hydroxyacylglutathione hydrolase,CC - CATALYTIC ACTIVITY
A0KYD1,Cytidine deaminase,CC - CATALYTIC ACTIVITY
A0KYF8,GTP cyclohydrolase-2,CC - CATALYTIC ACTIVITY
A0KYM1,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0KYM4,"UDP-2,3-diacylglucosamine hydrolase",CC - CATALYTIC ACTIVITY
A0KYY8,Putative pterin-4-alpha-carbinolamine dehydratase,CC - CATALYTIC ACTIVITY
A0KZ12,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0KZ26,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",CC - CATALYTIC ACTIVITY
A0KZL7,Hydroxylamine reductase,CC - FUNCTION
A0KZN4,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0KZQ7,5&#039;-methylthioadenosine/S-adenosylhomocysteine nucleosidase,CC - CATALYTIC ACTIVITY
A0KZR5,Anhydro-N-acetylmuramic acid kinase,CC - CATALYTIC ACTIVITY
A0KZT4,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0L0B8,Dihydroorotase,CC - CATALYTIC ACTIVITY
A0L0K7,D-erythrose-4-phosphate dehydrogenase,CC - CATALYTIC ACTIVITY
A0L0K9,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0L0M2,Non-canonical purine NTP phosphatase,CC - CATALYTIC ACTIVITY
A0L0R2,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0L0W9,Putative agmatine deiminase,CC - CATALYTIC ACTIVITY
A0L1N7,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,CC - CATALYTIC ACTIVITY
A0L1Q7,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0L1Q8,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0L1R0,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A0L1S1,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0L1S4,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A0L2R5,Adenosine deaminase,CC - CATALYTIC ACTIVITY
A0L2S8,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0L2T0,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0L3M6,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0L3N2,Succinyl-diaminopimelate desuccinylase,CC - CATALYTIC ACTIVITY
A0L3Z9,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0L4K6,5&#039;-nucleotidase SurE,CC - CATALYTIC ACTIVITY
A0L4R8,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0L4V5,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0L4V9,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0L4Z4,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0L5E8,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0L5G0,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0L6F0,Urease subunit gamma,CC - CATALYTIC ACTIVITY
A0L6F1,Urease subunit beta,CC - CATALYTIC ACTIVITY
A0L6F2,Urease subunit alpha,CC - CATALYTIC ACTIVITY
A0L6X0,Nitrogenase iron protein,CC - CATALYTIC ACTIVITY
A0L7X4,2-dehydro-3-deoxyphosphooctonate aldolase,CC - CATALYTIC ACTIVITY
A0L7X8,Enolase,CC - CATALYTIC ACTIVITY
A0L8I1,GTP cyclohydrolase FolE2,CC - CATALYTIC ACTIVITY
A0L8J4,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0L8J5,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0L8Q3,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0L8R5,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0L8S5,Pyridoxine 5&#039;-phosphate synthase,CC - CATALYTIC ACTIVITY
A0L9F4,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0L066,"Bis(5&#039;-nucleosyl)-tetraphosphatase, symmetrical",CC - CATALYTIC ACTIVITY
A0L153,Catalase-peroxidase 2,CC - CATALYTIC ACTIVITY
A0L403,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0L631,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0LA39,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0LBT6,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0LBW3,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A0LCF3,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0LCF4,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0LCF5,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0LCX5,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0LD71,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0LDA0,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0LDA2,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0LDB0,Bifunctional purine biosynthesis protein PurH,CC - CATALYTIC ACTIVITY
A0LDB5,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0LDN3,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A0LE04,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0LEA5,LL-diaminopimelate aminotransferase,CC - CATALYTIC ACTIVITY
A0LEA6,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0LEA7,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0LEC9,Enolase,CC - CATALYTIC ACTIVITY
A0LEJ7,Peptide deformylase,CC - CATALYTIC ACTIVITY
A0LF54,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0LF65,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0LFB5,Adenine deaminase,CC - CATALYTIC ACTIVITY
A0LFI1,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0LG38,Non-canonical purine NTP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0LG71,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0LGY6,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0LGY7,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0LH11,Nitrogenase iron protein,CC - CATALYTIC ACTIVITY
A0LHG0,5&#039;-nucleotidase SurE,CC - CATALYTIC ACTIVITY
A0LI00,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0LI16,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0LI20,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0LI66,Acylphosphatase,CC - CATALYTIC ACTIVITY
A0LJ55,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0LJ58,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0LJA4,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0LJR5,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0LK05,2-dehydro-3-deoxyphosphooctonate aldolase,CC - CATALYTIC ACTIVITY
A0LK22,Dihydroorotase,CC - CATALYTIC ACTIVITY
A0LK96,Pyridoxine 5&#039;-phosphate synthase,CC - CATALYTIC ACTIVITY
A0LKV6,Imidazolonepropionase,CC - CATALYTIC ACTIVITY
A0LLF8,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0LLG0,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0LLR2,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0LLU8,3-dehydroquinate dehydratase,CC - CATALYTIC ACTIVITY
A0LLW3,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0LMC1,Phosphonoacetaldehyde hydrolase,CC - CATALYTIC ACTIVITY
A0LMI3,5-methylthioadenosine/S-adenosylhomocysteine deaminase,CC - CATALYTIC ACTIVITY
A0LN73,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0LNW5,Hydroxylamine reductase,CC - FUNCTION
A0LP22,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0LPR6,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0LQG8,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0LQM0,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0LQR3,GTP cyclohydrolase FolE2,CC - CATALYTIC ACTIVITY
A0LR22,Futalosine hydrolase,CC - CATALYTIC ACTIVITY
A0LR32,Pyridoxine/pyridoxamine 5&#039;-phosphate oxidase,CC - CATALYTIC ACTIVITY
A0LRF1,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0LRH8,Aminodeoxyfutalosine deaminase,CC - CATALYTIC ACTIVITY
A0LRU9,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0LSL4,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0LSL6,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0LSR0,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0LSR8,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0LSX9,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0LTD0,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0LTS3,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0LTT2,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0LTT7,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0LUA5,CTP synthase,CC - CATALYTIC ACTIVITY
A0LUD3,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0LUE1,Peptide deformylase,CC - CATALYTIC ACTIVITY
A0LUE6,Spermidine/putrescine import ATP-binding protein PotA,CC - CATALYTIC ACTIVITY
A0LUK5,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0LUK6,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0LV15,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0LV34,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A0LV49,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0LV84,Acylphosphatase,CC - CATALYTIC ACTIVITY
A0LVA2,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0LVA3,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0LW20,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0LW30,1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase,CC - CATALYTIC ACTIVITY
A0LW71,Enolase,CC - CATALYTIC ACTIVITY
A0LWS4,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0LXR1,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0LXS4,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0LXW0,Pyridoxine 5&#039;-phosphate synthase,CC - CATALYTIC ACTIVITY
A0LY55,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0LZ30,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0LZE0,Imidazolonepropionase,CC - CATALYTIC ACTIVITY
A0LZH6,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0LZI4,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0LZM9,Catalase-peroxidase,CC - CATALYTIC ACTIVITY
A0M0C9,Non-canonical purine NTP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0M0J2,"Fructose-1,6-bisphosphatase class 1 1",CC - CATALYTIC ACTIVITY
A0M1H4,Putative pterin-4-alpha-carbinolamine dehydratase,CC - CATALYTIC ACTIVITY
A0M2G0,Pyridoxine/pyridoxamine 5&#039;-phosphate oxidase,CC - CATALYTIC ACTIVITY
A0M3I8,CTP synthase,CC - CATALYTIC ACTIVITY
A0M3J8,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A0M3N2,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0M3P3,Peptide deformylase,CC - CATALYTIC ACTIVITY
A0M4T5,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0M4X2,Kynurenine 3-monooxygenase,CC - CATALYTIC ACTIVITY
A0M4Y1,Kynureninase,CC - CATALYTIC ACTIVITY
A0M4Z1,Glutaminase,CC - CATALYTIC ACTIVITY
A0M5L6,5&#039;-nucleotidase SurE,CC - CATALYTIC ACTIVITY
A0M5T6,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0M5W6,Adenosylhomocysteinase,CC - CATALYTIC ACTIVITY
A0M6G4,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0M6M2,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0M6M4,N-acetylmuramic acid 6-phosphate etherase,CC - CATALYTIC ACTIVITY; CC - MISCELLANEOUS
A0M283,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0M360,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0M367,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0M554,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0M568,Enolase,CC - CATALYTIC ACTIVITY
A0M764,"Fructose-1,6-bisphosphatase class 1 2",CC - CATALYTIC ACTIVITY
A0M791,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0MD28,Replicase polyprotein 1ab,CC - CATALYTIC ACTIVITY
A0MES8,Ethylene-responsive transcription factor ABI4,CC - FUNCTION
A0MH68,"Probable phospho-2-dehydro-3-deoxyheptonate aldolase, chloroplastic",CC - CATALYTIC ACTIVITY
A0PKQ3,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0PLM7,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0PLU7,o-succinylbenzoate synthase,CC - CATALYTIC ACTIVITY
A0PMI0,Trehalose-phosphate phosphatase,CC - CATALYTIC ACTIVITY
A0PMQ6,1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase,CC - CATALYTIC ACTIVITY
A0PMV4,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0PN13,Succinate-semialdehyde dehydrogenase [NADP(+)] 1,CC - CATALYTIC ACTIVITY
A0PNG6,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0PNJ1,Adenosine deaminase,CC - CATALYTIC ACTIVITY
A0PNK2,Peptide deformylase,CC - CATALYTIC ACTIVITY
A0PNP3,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0PP16,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0PP20,Imidazole glycerol phosphate synthase subunit HisF,CC - CATALYTIC ACTIVITY
A0PP21,Phosphoribosyl-AMP cyclohydrolase,CC - CATALYTIC ACTIVITY
A0PP28,Indole-3-glycerol phosphate synthase,CC - CATALYTIC ACTIVITY
A0PP30,Tryptophan synthase alpha chain,CC - CATALYTIC ACTIVITY
A0PPA8,CTP synthase,CC - CATALYTIC ACTIVITY
A0PPD2,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0PPD3,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0PPJ8,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0PPL6,Riboflavin biosynthesis protein RibBA,CC - CATALYTIC ACTIVITY
A0PPL7,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0PPN8,Phosphoenolpyruvate carboxylase,CC - CATALYTIC ACTIVITY
A0PPX4,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0PPZ6,3-isopropylmalate dehydratase large subunit,CC - CATALYTIC ACTIVITY
A0PPZ7,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0PQF8,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0PQH6,Catalase-peroxidase,CC - CATALYTIC ACTIVITY
A0PQV0,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0PQW1,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0PRF5,Adenosylhomocysteinase,CC - CATALYTIC ACTIVITY
A0PRX9,Thiazole synthase,CC - CATALYTIC ACTIVITY
A0PSD4,Alkyl hydroperoxide reductase AhpD,CC - CATALYTIC ACTIVITY
A0PSG2,Urease subunit alpha,CC - CATALYTIC ACTIVITY
A0PSG3,Urease subunit beta,CC - CATALYTIC ACTIVITY
A0PSG4,Urease subunit gamma,CC - CATALYTIC ACTIVITY
A0PSI5,Malate synthase G,CC - CATALYTIC ACTIVITY
A0PST9,Putative succinate-semialdehyde dehydrogenase [NADP(+)] 2,CC - CATALYTIC ACTIVITY
A0PT52,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0PTH3,Glutaminase,CC - CATALYTIC ACTIVITY
A0PUK0,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0PUK2,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0PV57,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A0PVE6,2-isopropylmalate synthase,CC - CATALYTIC ACTIVITY
A0PW29,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0PW55,Enolase,CC - CATALYTIC ACTIVITY
A0PW66,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0PW79,Arginine deiminase,CC - CATALYTIC ACTIVITY
A0PWC5,Bifunctional purine biosynthesis protein PurH,CC - CATALYTIC ACTIVITY
A0PWH2,Peptide methionine sulfoxide reductase MsrA,CC - CATALYTIC ACTIVITY
A0PX17,Prephenate dehydratase,CC - CATALYTIC ACTIVITY
A0PXC3,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0PXL3,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0PXP6,Imidazoleglycerol-phosphate dehydratase,CC - CATALYTIC ACTIVITY
A0PXP9,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0PXQ3,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0PY57,Spermidine/putrescine import ATP-binding protein PotA,CC - CATALYTIC ACTIVITY
A0PY66,ATP-dependent helicase/deoxyribonuclease subunit B,CC - CATALYTIC ACTIVITY
A0PY67,ATP-dependent helicase/nuclease subunit A,CC - CATALYTIC ACTIVITY
A0PYE7,3-dehydroquinate dehydratase,CC - CATALYTIC ACTIVITY
A0PYH3,Tryptophan synthase beta chain,CC - CATALYTIC ACTIVITY
A0PYP4,Enolase,CC - CATALYTIC ACTIVITY
A0PYW1,Glucosamine-6-phosphate deaminase,CC - CATALYTIC ACTIVITY
A0PYZ1,"Fructose-1,6-bisphosphatase class 3",CC - CATALYTIC ACTIVITY
A0PZC6,V-type ATP synthase alpha chain,CC - CATALYTIC ACTIVITY
A0PZL5,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",CC - CATALYTIC ACTIVITY
A0PZM2,4-hydroxy-tetrahydrodipicolinate reductase,CC - CATALYTIC ACTIVITY
A0PZM3,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0PZV4,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0PZX4,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0PZY2,Probable chemoreceptor glutamine deamidase CheD,CC - CATALYTIC ACTIVITY
A0Q0A0,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0Q0E8,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0Q1F7,7-cyano-7-deazaguanine synthase,CC - CATALYTIC ACTIVITY
A0Q1J0,Bifunctional purine biosynthesis protein PurH,CC - CATALYTIC ACTIVITY
A0Q1N5,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0Q1R8,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0Q1U7,Quinolinate synthase A,CC - CATALYTIC ACTIVITY
A0Q2B1,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0Q2L7,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A0Q2Q0,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0Q2S8,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A0Q2Y4,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0Q2Z4,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0Q2Z6,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0Q3H6,"6,7-dimethyl-8-ribityllumazine synthase",CC - CATALYTIC ACTIVITY
A0Q3H7,Riboflavin biosynthesis protein RibBA,CC - CATALYTIC ACTIVITY
A0Q4H7,Deoxyuridine 5&#039;-triphosphate nucleotidohydrolase,CC - CATALYTIC ACTIVITY
A0Q4L3,CTP synthase,CC - CATALYTIC ACTIVITY
A0Q4T9,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,CC - CATALYTIC ACTIVITY
A0Q5E2,3-dehydroquinate dehydratase,CC - CATALYTIC ACTIVITY
A0Q5J1,2-dehydro-3-deoxyphosphooctonate aldolase,CC - CATALYTIC ACTIVITY
A0Q5J9,Enolase,CC - CATALYTIC ACTIVITY
A0Q5L1,Catalase-peroxidase,CC - CATALYTIC ACTIVITY
A0Q6B4,Holliday junction ATP-dependent DNA helicase RuvB,CC - CATALYTIC ACTIVITY
A0Q6C0,GMP synthase [glutamine-hydrolyzing],CC - CATALYTIC ACTIVITY
A0Q6H6,Oxygen-dependent coproporphyrinogen-III oxidase,CC - CATALYTIC ACTIVITY
A0Q6M6,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0Q6P7,Holliday junction ATP-dependent DNA helicase RuvA,CC - CATALYTIC ACTIVITY
A0Q6R5,Dihydroxy-acid dehydratase,CC - CATALYTIC ACTIVITY
A0Q6U8,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CC - CATALYTIC ACTIVITY
A0Q7B6,tRNA(Ile)-lysidine synthase,CC - CATALYTIC ACTIVITY
A0Q7C5,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0Q7I7,Anhydro-N-acetylmuramic acid kinase,CC - CATALYTIC ACTIVITY
A0Q7L2,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0Q7M7,Hydroxyacylglutathione hydrolase,CC - CATALYTIC ACTIVITY
A0Q7Y1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,CC - CATALYTIC ACTIVITY
A0Q8D9,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0Q8E1,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0Q8I2,Glutamyl-tRNA(Gln) amidotransferase subunit A,CC - CATALYTIC ACTIVITY
A0Q8L0,Potassium-transporting ATPase A chain,CC - CATALYTIC ACTIVITY
A0Q8L5,4-hydroxy-tetrahydrodipicolinate synthase,CC - CATALYTIC ACTIVITY
A0Q8M6,Tryptophan synthase beta chain,CC - CATALYTIC ACTIVITY
A0Q210,Undecaprenyl-diphosphatase,CC - CATALYTIC ACTIVITY
A0Q355,Hydroxylamine reductase,CC - FUNCTION
A0Q380,Probable 2-phosphosulfolactate phosphatase,CC - CATALYTIC ACTIVITY
A0Q406,3-isopropylmalate dehydratase small subunit,CC - CATALYTIC ACTIVITY
A0Q453,Elongation factor 4,CC - CATALYTIC ACTIVITY
A0Q481,Porphobilinogen deaminase,CC - CATALYTIC ACTIVITY
A0Q505,Bifunctional protein FolD,CC - CATALYTIC ACTIVITY
A0Q696,Deoxycytidine triphosphate deaminase,CC - CATALYTIC ACTIVITY
A0Q804,N-acetylmuramic acid 6-phosphate etherase,CC - CATALYTIC ACTIVITY; CC - MISCELLANEOUS
A0Q862,S-adenosylmethionine synthase,CC - CATALYTIC ACTIVITY
A0Q994,Prephenate dehydratase,CC - CATALYTIC ACTIVITY
A0QA85,GTP cyclohydrolase 1,CC - CATALYTIC ACTIVITY
A0QAT1,Phosphoribosylformylglycinamidine synthase 2,CC - CATALYTIC ACTIVITY
A0QB57,3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase,CC - CATALYTIC ACTIVITY
A0QBI8,Pyridoxine/pyridoxamine 5&#039;-phosphate oxidase,CC - CATALYTIC ACTIVITY
A0QBT9,Arginine deiminase,CC - CATALYTIC ACTIVITY
A0QBW3,Peptidyl-tRNA hydrolase,CC - CATALYTIC ACTIVITY
A0QBX4,Enolase,CC - CATALYTIC ACTIVITY
A0QBY3,Potassium-transporting ATPase A chain,CC - CATALYTIC ACTIVITY
A0QC23,Serine hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0QCA6,Putative pterin-4-alpha-carbinolamine dehydratase,CC - CATALYTIC ACTIVITY
A0QCB7,1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase,CC - CATALYTIC ACTIVITY
A0QCX6,ATP synthase subunit alpha,CC - CATALYTIC ACTIVITY
A0QCX8,ATP synthase subunit beta,CC - CATALYTIC ACTIVITY
A0QEV5,3-methyl-2-oxobutanoate hydroxymethyltransferase,CC - CATALYTIC ACTIVITY
A0QFA4,Phosphoribosyl-ATP pyrophosphatase,CC - CATALYTIC ACTIVITY
A0QGA4,Catalase-peroxidase,CC - CATALYTIC ACTIVITY
